traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,13.0,17.0,0.0,1.0,0.0,42.82,-75.54,1000.0,867.7,297.9,286.0,0.0,1260.3,77.1,8.2
1.0,1.0,12.0,8.0,13.0,16.0,0.0,2.0,-1.0,42.95,-75.817,1011.9,870.1,297.4,285.8,0.0,890.0,78.2,8.1
1.0,1.0,12.0,8.0,13.0,15.0,0.0,3.0,-2.0,43.079,-76.109,994.2,875.9,297.0,286.0,0.0,573.5,78.6,8.2
1.0,1.0,12.0,8.0,13.0,14.0,0.0,2.0,-3.0,43.207,-76.41,969.6,883.8,296.8,286.5,0.0,527.1,77.1,8.2
1.0,1.0,12.0,8.0,13.0,13.0,0.0,1.0,-4.0,43.342,-76.725,959.3,890.0,296.7,286.9,0.0,418.7,74.6,8.2
1.0,1.0,12.0,8.0,13.0,12.0,0.0,0.0,-5.0,43.495,-77.056,962.8,893.7,296.7,287.3,0.0,275.3,72.1,8.0
1.0,1.0,12.0,8.0,13.0,11.0,0.0,1.0,-6.0,43.648,-77.393,972.0,891.6,296.7,287.1,0.0,251.7,72.4,8.0
1.0,1.0,12.0,8.0,13.0,10.0,0.0,2.0,-7.0,43.792,-77.733,982.2,889.7,296.7,287.0,0.0,226.4,72.3,7.9
1.0,1.0,12.0,8.0,13.0,9.0,0.0,3.0,-8.0,43.943,-78.084,984.3,888.6,296.7,286.9,0.0,199.0,71.9,7.8
1.0,1.0,12.0,8.0,13.0,8.0,0.0,2.0,-9.0,44.099,-78.431,983.8,883.7,297.0,286.7,0.2,180.5,71.8,7.8
1.0,1.0,12.0,8.0,13.0,7.0,0.0,1.0,-10.0,44.26,-78.764,992.8,877.6,297.2,286.2,0.1,151.2,73.7,7.8
1.0,1.0,12.0,8.0,13.0,6.0,0.0,0.0,-11.0,44.438,-79.098,1003.1,873.2,297.2,285.9,0.0,144.1,76.4,8.0
1.0,1.0,12.0,8.0,13.0,5.0,0.0,1.0,-12.0,44.622,-79.424,1000.4,873.0,297.5,286.1,0.0,200.0,75.2,8.0
1.0,1.0,12.0,8.0,13.0,4.0,0.0,2.0,-13.0,44.807,-79.729,976.0,878.0,297.6,286.7,0.0,264.5,75.2,8.2
1.0,1.0,12.0,8.0,13.0,3.0,0.0,3.0,-14.0,45.008,-80.004,919.2,889.1,297.4,287.5,0.0,328.4,77.9,8.9
1.0,1.0,12.0,8.0,13.0,2.0,0.0,2.0,-15.0,45.198,-80.269,861.1,894.7,297.4,288.0,0.1,330.3,74.1,8.7
1.0,1.0,12.0,8.0,13.0,1.0,0.0,1.0,-16.0,45.359,-80.534,832.7,897.6,297.4,288.4,0.1,325.0,72.4,8.6
1.0,1.0,12.0,8.0,13.0,0.0,0.0,0.0,-17.0,45.506,-80.8,811.5,900.1,297.5,288.7,0.1,311.8,72.2,8.7
1.0,1.0,12.0,8.0,12.0,23.0,0.0,1.0,-18.0,45.64,-81.072,786.3,902.5,297.4,288.8,0.0,455.7,73.2,8.9
1.0,1.0,12.0,8.0,12.0,22.0,0.0,2.0,-19.0,45.761,-81.35,762.4,904.1,297.3,288.8,0.0,651.9,74.0,9.0
1.0,1.0,12.0,8.0,12.0,21.0,0.0,3.0,-20.0,45.882,-81.625,744.7,904.5,297.0,288.6,0.0,898.3,76.2,9.1
1.0,1.0,12.0,8.0,12.0,20.0,0.0,2.0,-21.0,46.016,-81.873,742.2,903.2,296.6,288.1,0.0,854.7,77.7,9.0
1.0,1.0,12.0,8.0,12.0,19.0,0.0,1.0,-22.0,46.171,-82.07,767.1,897.1,296.5,287.4,0.0,781.1,78.2,8.8
1.0,1.0,12.0,8.0,12.0,18.0,0.0,0.0,-23.0,46.343,-82.21,814.9,888.6,296.4,286.6,0.0,727.0,79.5,8.5
1.0,1.0,12.0,8.0,12.0,17.0,0.0,1.0,-24.0,46.539,-82.294,862.5,878.6,296.5,285.8,0.0,717.4,83.1,8.5
1.0,1.0,12.0,8.0,12.0,16.0,0.0,2.0,-25.0,46.775,-82.326,898.8,868.5,296.6,284.9,0.0,636.4,87.6,8.6
1.0,1.0,12.0,8.0,12.0,15.0,0.0,3.0,-26.0,47.055,-82.299,930.0,859.4,296.6,284.0,0.0,442.6,91.7,8.6
1.0,1.0,12.0,8.0,12.0,14.0,0.0,2.0,-27.0,47.357,-82.234,955.0,858.8,296.6,283.9,0.1,396.9,90.9,8.5
1.0,1.0,12.0,8.0,12.0,13.0,0.0,1.0,-28.0,47.667,-82.149,968.6,859.5,296.4,283.9,0.2,335.1,91.6,8.5
1.0,1.0,12.0,8.0,12.0,12.0,0.0,0.0,-29.0,47.995,-82.032,971.4,861.7,296.1,283.7,0.3,296.2,94.8,8.7
1.0,1.0,12.0,8.0,12.0,11.0,0.0,1.0,-30.0,48.325,-81.881,961.9,866.3,296.2,284.2,0.0,236.2,89.1,8.4
1.0,1.0,12.0,8.0,12.0,10.0,0.0,2.0,-31.0,48.637,-81.701,933.2,872.8,296.1,284.8,0.0,190.9,85.5,8.3
1.0,1.0,12.0,8.0,12.0,9.0,0.0,3.0,-32.0,48.932,-81.487,882.7,881.5,295.9,285.4,0.0,170.6,84.1,8.4
1.0,1.0,12.0,8.0,12.0,8.0,0.0,2.0,-33.0,49.208,-81.227,835.5,890.1,295.8,286.1,0.4,177.7,81.4,8.4
1.0,1.0,12.0,8.0,12.0,7.0,0.0,1.0,-34.0,49.462,-80.921,810.4,894.7,295.8,286.5,0.4,169.3,78.5,8.3
1.0,1.0,12.0,8.0,12.0,6.0,0.0,0.0,-35.0,49.688,-80.581,807.1,894.0,295.9,286.6,0.3,156.3,78.0,8.3
1.0,1.0,12.0,8.0,12.0,5.0,0.0,1.0,-36.0,49.88,-80.208,814.4,890.7,295.9,286.2,0.0,130.7,77.4,8.1
