traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,15.0,23.0,0.0,1.0,0.0,42.82,-75.54,1000.0,865.3,299.2,287.1,0.2,448.5,74.1,8.4
1.0,1.0,12.0,8.0,15.0,22.0,0.0,2.0,-1.0,42.94,-75.602,936.9,873.5,298.7,287.4,0.1,746.2,76.3,8.7
1.0,1.0,12.0,8.0,15.0,21.0,0.0,3.0,-2.0,43.056,-75.7,865.5,882.1,298.1,287.6,0.1,1008.7,78.9,9.1
1.0,1.0,12.0,8.0,15.0,20.0,0.0,2.0,-3.0,43.171,-75.82,794.9,892.1,297.5,287.9,0.0,993.6,81.2,9.4
1.0,1.0,12.0,8.0,15.0,19.0,0.0,1.0,-4.0,43.285,-75.951,734.7,901.9,296.8,288.1,0.0,982.5,83.5,9.8
1.0,1.0,12.0,8.0,15.0,18.0,0.0,0.0,-5.0,43.391,-76.091,691.8,910.1,296.3,288.4,0.0,979.8,84.6,9.9
1.0,1.0,12.0,8.0,15.0,17.0,0.0,1.0,-6.0,43.487,-76.225,663.4,915.5,295.9,288.6,0.0,856.6,83.6,9.9
1.0,1.0,12.0,8.0,15.0,16.0,0.0,2.0,-7.0,43.572,-76.342,637.4,920.3,295.6,288.6,0.0,746.6,83.2,9.8
1.0,1.0,12.0,8.0,15.0,15.0,0.0,3.0,-8.0,43.648,-76.448,611.8,924.6,295.1,288.6,0.1,652.1,83.1,9.7
1.0,1.0,12.0,8.0,15.0,14.0,0.0,2.0,-9.0,43.722,-76.543,592.6,928.1,295.1,288.8,0.0,468.3,79.6,9.4
1.0,1.0,12.0,8.0,15.0,13.0,0.0,1.0,-10.0,43.801,-76.632,584.8,930.3,295.0,289.0,0.0,305.6,76.6,9.2
1.0,1.0,12.0,8.0,15.0,12.0,0.0,0.0,-11.0,43.882,-76.715,585.5,931.4,295.0,289.1,0.0,167.2,73.8,8.9
1.0,1.0,12.0,8.0,15.0,11.0,0.0,1.0,-12.0,43.964,-76.801,590.2,931.9,294.9,289.0,0.0,167.3,74.9,8.9
1.0,1.0,12.0,8.0,15.0,10.0,0.0,2.0,-13.0,44.049,-76.894,595.2,931.0,294.7,288.8,0.0,169.1,76.5,9.0
1.0,1.0,12.0,8.0,15.0,9.0,0.0,3.0,-14.0,44.143,-76.991,601.6,928.3,294.7,288.5,0.0,165.5,78.2,9.1
1.0,1.0,12.0,8.0,15.0,8.0,0.0,2.0,-15.0,44.245,-77.089,615.8,923.9,294.8,288.2,0.0,156.7,78.8,9.0
1.0,1.0,12.0,8.0,15.0,7.0,0.0,1.0,-16.0,44.348,-77.187,639.9,918.2,295.0,287.9,0.0,147.9,79.7,9.0
1.0,1.0,12.0,8.0,15.0,6.0,0.0,0.0,-17.0,44.454,-77.284,669.3,911.9,295.2,287.5,0.0,140.9,80.8,9.0
1.0,1.0,12.0,8.0,15.0,5.0,0.0,1.0,-18.0,44.546,-77.382,696.9,906.2,295.7,287.5,0.0,128.9,81.6,9.1
1.0,1.0,12.0,8.0,15.0,4.0,0.0,2.0,-19.0,44.604,-77.484,716.4,902.2,296.1,287.5,0.0,118.9,82.5,9.2
1.0,1.0,12.0,8.0,15.0,3.0,0.0,3.0,-20.0,44.631,-77.591,726.5,899.8,296.4,287.6,0.0,110.1,83.5,9.4
1.0,1.0,12.0,8.0,15.0,2.0,0.0,2.0,-21.0,44.644,-77.692,736.1,898.0,296.4,287.4,0.5,149.9,83.9,9.4
1.0,1.0,12.0,8.0,15.0,1.0,0.0,1.0,-22.0,44.659,-77.779,752.3,895.5,296.5,287.3,0.5,191.3,84.0,9.3
1.0,1.0,12.0,8.0,15.0,0.0,0.0,0.0,-23.0,44.674,-77.857,772.9,892.6,296.6,287.1,0.5,234.2,83.9,9.3
1.0,1.0,12.0,8.0,14.0,23.0,0.0,1.0,-24.0,44.674,-77.933,794.4,889.7,296.8,287.0,0.2,259.8,84.8,9.3
1.0,1.0,12.0,8.0,14.0,22.0,0.0,2.0,-25.0,44.644,-78.013,819.6,887.4,296.9,286.9,0.2,280.4,85.7,9.4
1.0,1.0,12.0,8.0,14.0,21.0,0.0,3.0,-26.0,44.583,-78.096,853.0,885.3,297.1,286.9,0.2,327.1,86.1,9.5
1.0,1.0,12.0,8.0,14.0,20.0,0.0,2.0,-27.0,44.509,-78.171,880.9,884.5,297.1,286.8,0.2,472.2,85.0,9.3
1.0,1.0,12.0,8.0,14.0,19.0,0.0,1.0,-28.0,44.439,-78.223,891.5,885.4,297.0,286.9,0.2,570.9,84.0,9.2
1.0,1.0,12.0,8.0,14.0,18.0,0.0,0.0,-29.0,44.374,-78.251,888.5,887.5,296.9,286.9,0.3,639.7,83.0,9.1
1.0,1.0,12.0,8.0,14.0,17.0,0.0,1.0,-30.0,44.314,-78.278,884.3,889.2,296.8,287.0,0.3,550.5,82.5,9.1
1.0,1.0,12.0,8.0,14.0,16.0,0.0,2.0,-31.0,44.256,-78.328,890.5,889.7,296.7,286.9,0.3,483.7,81.9,8.9
1.0,1.0,12.0,8.0,14.0,15.0,0.0,3.0,-32.0,44.198,-78.401,904.7,889.1,296.6,286.8,0.3,440.4,81.0,8.8
1.0,1.0,12.0,8.0,14.0,14.0,0.0,2.0,-33.0,44.143,-78.491,913.1,888.7,296.7,286.8,0.0,325.3,79.6,8.7
1.0,1.0,12.0,8.0,14.0,13.0,0.0,1.0,-34.0,44.094,-78.588,902.6,890.0,296.6,286.9,0.0,209.3,78.5,8.6
1.0,1.0,12.0,8.0,14.0,12.0,0.0,0.0,-35.0,44.05,-78.691,873.1,893.0,296.5,287.1,0.0,92.6,77.8,8.6
1.0,1.0,12.0,8.0,14.0,11.0,0.0,1.0,-36.0,44.001,-78.81,839.7,896.0,296.7,287.5,0.0,78.8,76.9,8.7
1.0,1.0,12.0,8.0,14.0,10.0,0.0,2.0,-37.0,43.936,-78.951,821.6,896.7,297.0,287.9,0.0,59.5,76.2,8.8
1.0,1.0,12.0,8.0,14.0,9.0,0.0,3.0,-38.0,43.862,-79.111,817.5,895.7,297.2,288.0,0.0,50.5,76.0,8.9
1.0,1.0,12.0,8.0,14.0,8.0,0.0,2.0,-39.0,43.787,-79.273,803.7,896.3,297.3,288.1,0.5,61.2,76.2,9.0
1.0,1.0,12.0,8.0,14.0,7.0,0.0,1.0,-40.0,43.724,-79.413,765.3,899.8,297.3,288.5,0.5,70.6,75.9,9.1
1.0,1.0,12.0,8.0,14.0,6.0,0.0,0.0,-41.0,43.676,-79.527,706.4,905.8,297.2,288.9,0.4,77.9,75.3,9.2
1.0,1.0,12.0,8.0,14.0,5.0,0.0,1.0,-42.0,43.635,-79.622,648.8,911.6,297.0,289.3,0.4,80.5,73.8,9.2
1.0,1.0,12.0,8.0,14.0,4.0,0.0,2.0,-43.0,43.591,-79.722,612.5,915.3,296.9,289.5,0.4,77.1,72.1,9.0
1.0,1.0,12.0,8.0,14.0,3.0,0.0,3.0,-44.0,43.543,-79.825,587.9,917.8,296.9,289.7,0.4,66.7,70.0,8.9
1.0,1.0,12.0,8.0,14.0,2.0,0.0,2.0,-45.0,43.497,-79.937,575.0,919.3,297.1,290.1,0.1,85.8,69.7,9.0
1.0,1.0,12.0,8.0,14.0,1.0,0.0,1.0,-46.0,43.456,-80.072,588.4,917.9,297.3,290.1,0.2,111.7,70.5,9.2
1.0,1.0,12.0,8.0,14.0,0.0,0.0,0.0,-47.0,43.417,-80.226,637.9,912.7,297.3,289.7,0.2,137.5,71.7,9.1
1.0,1.0,12.0,8.0,13.0,23.0,0.0,1.0,-48.0,43.377,-80.376,681.8,907.3,297.4,289.3,0.3,293.3,71.7,8.9
1.0,1.0,12.0,8.0,13.0,22.0,0.0,2.0,-49.0,43.345,-80.515,677.6,906.8,297.4,289.2,0.3,489.9,72.0,9.0
1.0,1.0,12.0,8.0,13.0,21.0,0.0,3.0,-50.0,43.334,-80.66,620.5,911.6,297.4,289.6,0.3,724.1,72.5,9.2
1.0,1.0,12.0,8.0,13.0,20.0,0.0,2.0,-51.0,43.337,-80.81,536.1,920.2,297.5,290.5,0.1,955.5,70.6,9.4
1.0,1.0,12.0,8.0,13.0,19.0,0.0,1.0,-52.0,43.339,-80.95,458.3,928.2,297.8,291.5,0.1,1165.1,68.0,9.6
1.0,1.0,12.0,8.0,13.0,18.0,0.0,0.0,-53.0,43.333,-81.073,395.1,936.3,298.1,292.5,0.1,1321.2,65.0,9.6
1.0,1.0,12.0,8.0,13.0,17.0,0.0,1.0,-54.0,43.309,-81.187,341.7,943.7,297.5,292.6,0.0,1149.5,67.3,9.9
1.0,1.0,12.0,8.0,13.0,16.0,0.0,2.0,-55.0,43.26,-81.296,292.4,950.8,296.9,292.6,0.0,964.1,69.5,10.2
1.0,1.0,12.0,8.0,13.0,15.0,0.0,3.0,-56.0,43.19,-81.394,249.8,956.9,296.3,292.6,0.0,765.0,71.4,10.4
1.0,1.0,12.0,8.0,13.0,14.0,0.0,2.0,-57.0,43.127,-81.472,220.7,961.6,295.8,292.5,0.0,494.3,71.0,10.3
1.0,1.0,12.0,8.0,13.0,13.0,0.0,1.0,-58.0,43.1,-81.533,208.7,964.0,295.3,292.2,0.0,249.3,71.4,10.1
1.0,1.0,12.0,8.0,13.0,12.0,0.0,0.0,-59.0,43.105,-81.58,210.4,964.6,294.8,291.7,0.0,30.0,71.9,9.9
1.0,1.0,12.0,8.0,13.0,11.0,0.0,1.0,-60.0,43.122,-81.643,217.2,964.2,294.8,291.7,0.0,44.8,71.9,9.9
1.0,1.0,12.0,8.0,13.0,10.0,0.0,2.0,-61.0,43.132,-81.746,221.1,964.7,294.7,291.7,0.0,61.5,72.1,9.9
