traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,23.0,11.0,0.0,1.0,0.0,42.82,-75.54,500.0,925.1,297.4,290.9,0.0,54.2,60.5,8.2
1.0,1.0,12.0,8.0,23.0,10.0,0.0,2.0,-1.0,42.848,-75.748,462.1,930.7,297.3,291.3,0.0,32.3,60.7,8.4
1.0,1.0,12.0,8.0,23.0,9.0,0.0,3.0,-2.0,42.842,-75.943,425.2,935.7,297.1,291.5,0.0,9.9,62.7,8.8
1.0,1.0,12.0,8.0,23.0,8.0,0.0,2.0,-3.0,42.823,-76.129,396.1,941.0,297.2,292.1,0.0,20.7,60.5,8.7
1.0,1.0,12.0,8.0,23.0,7.0,0.0,1.0,-4.0,42.808,-76.31,380.0,944.9,297.3,292.5,0.0,30.5,58.9,8.7
1.0,1.0,12.0,8.0,23.0,6.0,0.0,0.0,-5.0,42.798,-76.484,380.0,946.9,297.5,292.9,0.0,36.5,58.6,8.8
1.0,1.0,12.0,8.0,23.0,5.0,0.0,1.0,-6.0,42.79,-76.639,388.6,947.0,297.6,293.0,0.0,36.2,58.7,8.9
1.0,1.0,12.0,8.0,23.0,4.0,0.0,2.0,-7.0,42.783,-76.767,392.2,947.4,297.7,293.2,0.0,33.1,59.3,9.1
1.0,1.0,12.0,8.0,23.0,3.0,0.0,3.0,-8.0,42.784,-76.869,382.5,949.2,297.8,293.4,0.0,28.0,60.1,9.3
1.0,1.0,12.0,8.0,23.0,2.0,0.0,2.0,-9.0,42.797,-76.958,364.2,952.5,298.0,293.9,0.0,52.2,58.9,9.4
1.0,1.0,12.0,8.0,23.0,1.0,0.0,1.0,-10.0,42.821,-77.047,345.8,955.2,298.2,294.3,0.0,77.9,57.5,9.4
1.0,1.0,12.0,8.0,23.0,0.0,0.0,0.0,-11.0,42.856,-77.14,328.2,957.3,298.5,294.8,0.1,103.7,56.3,9.4
1.0,1.0,12.0,8.0,22.0,23.0,0.0,1.0,-12.0,42.888,-77.234,309.8,959.2,298.4,294.9,0.1,532.9,55.7,9.3
1.0,1.0,12.0,8.0,22.0,22.0,0.0,2.0,-13.0,42.904,-77.33,289.0,961.0,298.4,295.0,0.1,962.8,55.1,9.3
1.0,1.0,12.0,8.0,22.0,21.0,0.0,3.0,-14.0,42.908,-77.424,266.0,962.7,298.4,295.2,0.2,1399.7,54.3,9.3
1.0,1.0,12.0,8.0,22.0,20.0,0.0,2.0,-15.0,42.907,-77.512,241.0,965.2,298.3,295.3,0.0,1403.1,53.2,9.1
1.0,1.0,12.0,8.0,22.0,19.0,0.0,1.0,-16.0,42.907,-77.591,214.0,968.0,298.4,295.6,0.0,1419.7,52.1,9.1
1.0,1.0,12.0,8.0,22.0,18.0,0.0,0.0,-17.0,42.907,-77.668,185.6,971.0,298.5,295.9,0.0,1448.9,51.2,9.1
1.0,1.0,12.0,8.0,22.0,17.0,0.0,1.0,-18.0,42.902,-77.745,164.9,972.3,297.8,295.4,0.0,1233.7,52.1,8.9
1.0,1.0,12.0,8.0,22.0,16.0,0.0,2.0,-19.0,42.883,-77.826,157.9,971.6,297.2,294.7,0.0,1026.5,52.8,8.7
1.0,1.0,12.0,8.0,22.0,15.0,0.0,3.0,-20.0,42.847,-77.906,163.0,968.8,296.6,293.9,0.0,825.4,53.3,8.4
1.0,1.0,12.0,8.0,22.0,14.0,0.0,2.0,-21.0,42.802,-77.991,176.8,964.9,295.5,292.4,0.0,606.5,56.0,8.0
1.0,1.0,12.0,8.0,22.0,13.0,0.0,1.0,-22.0,42.76,-78.086,193.4,961.9,294.4,291.1,0.0,337.9,59.3,7.8
1.0,1.0,12.0,8.0,22.0,12.0,0.0,0.0,-23.0,42.721,-78.188,208.8,959.4,293.5,290.0,0.0,71.1,62.3,7.7
1.0,1.0,12.0,8.0,22.0,11.0,0.0,1.0,-24.0,42.68,-78.287,221.4,956.3,293.7,290.0,0.0,59.6,59.8,7.4
1.0,1.0,12.0,8.0,22.0,10.0,0.0,2.0,-25.0,42.63,-78.374,231.0,952.9,294.0,290.0,0.0,46.2,57.2,7.1
1.0,1.0,12.0,8.0,22.0,9.0,0.0,3.0,-26.0,42.571,-78.443,238.0,949.4,294.4,290.1,0.0,31.3,54.3,6.8
1.0,1.0,12.0,8.0,22.0,8.0,0.0,2.0,-27.0,42.512,-78.507,243.2,947.3,294.8,290.3,0.0,36.5,53.6,6.8
1.0,1.0,12.0,8.0,22.0,7.0,0.0,1.0,-28.0,42.464,-78.579,246.5,945.9,295.2,290.5,0.0,41.4,52.9,6.9
1.0,1.0,12.0,8.0,22.0,6.0,0.0,0.0,-29.0,42.427,-78.658,247.0,945.3,295.5,290.8,0.0,46.4,52.2,6.9
1.0,1.0,12.0,8.0,22.0,5.0,0.0,1.0,-30.0,42.391,-78.743,242.9,944.4,295.8,291.0,0.0,44.5,52.4,7.0
1.0,1.0,12.0,8.0,22.0,4.0,0.0,2.0,-31.0,42.343,-78.828,234.1,943.6,296.0,291.1,0.0,43.2,52.7,7.1
1.0,1.0,12.0,8.0,22.0,3.0,0.0,3.0,-32.0,42.28,-78.913,223.2,942.4,296.3,291.3,0.0,41.4,53.1,7.3
1.0,1.0,12.0,8.0,22.0,2.0,0.0,2.0,-33.0,42.209,-78.983,219.6,940.1,296.7,291.5,0.0,103.9,52.6,7.3
1.0,1.0,12.0,8.0,22.0,1.0,0.0,1.0,-34.0,42.146,-79.031,232.3,936.6,297.1,291.6,0.0,173.1,51.8,7.3
