traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,3.0,17.0,0.0,1.0,0.0,42.82,-75.54,1000.0,870.7,304.2,292.4,0.0,1241.8,57.9,9.1
1.0,1.0,12.0,8.0,3.0,16.0,0.0,2.0,-1.0,42.811,-75.788,1067.1,865.2,304.1,291.7,0.0,911.9,57.0,8.7
1.0,1.0,12.0,8.0,3.0,15.0,0.0,3.0,-2.0,42.798,-76.037,1121.0,861.0,304.1,291.4,0.0,580.6,54.5,8.2
1.0,1.0,12.0,8.0,3.0,14.0,0.0,2.0,-3.0,42.796,-76.292,1156.2,859.9,304.1,291.2,0.0,424.7,54.8,8.2
1.0,1.0,12.0,8.0,3.0,13.0,0.0,1.0,-4.0,42.818,-76.553,1174.6,861.0,304.0,291.2,0.0,265.6,54.9,8.2
1.0,1.0,12.0,8.0,3.0,12.0,0.0,0.0,-5.0,42.858,-76.815,1188.2,863.1,303.9,291.4,0.0,108.3,54.7,8.2
1.0,1.0,12.0,8.0,3.0,11.0,0.0,1.0,-6.0,42.908,-77.091,1193.1,864.3,304.1,291.7,0.0,91.2,54.1,8.3
1.0,1.0,12.0,8.0,3.0,10.0,0.0,2.0,-7.0,42.968,-77.4,1181.8,864.1,304.3,291.8,0.0,95.8,54.5,8.4
1.0,1.0,12.0,8.0,3.0,9.0,0.0,3.0,-8.0,43.046,-77.747,1166.1,863.9,304.3,291.8,0.0,115.0,55.6,8.6
1.0,1.0,12.0,8.0,3.0,8.0,0.0,2.0,-9.0,43.123,-78.113,1165.9,863.7,304.4,291.9,0.1,125.0,55.6,8.6
1.0,1.0,12.0,8.0,3.0,7.0,0.0,1.0,-10.0,43.18,-78.484,1165.6,865.7,304.5,292.2,0.1,137.9,54.8,8.6
1.0,1.0,12.0,8.0,3.0,6.0,0.0,0.0,-11.0,43.22,-78.861,1130.0,870.7,304.5,292.6,0.1,153.9,53.1,8.5
1.0,1.0,12.0,8.0,3.0,5.0,0.0,1.0,-12.0,43.244,-79.23,1075.2,874.8,304.1,292.7,0.0,134.7,54.5,8.8
