traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,19.0,11.0,0.0,1.0,0.0,42.82,-75.54,1500.0,814.9,297.8,280.9,0.0,49.9,31.8,2.5
1.0,1.0,12.0,8.0,19.0,10.0,0.0,2.0,-1.0,42.878,-75.481,1451.4,819.9,297.4,281.0,0.0,29.7,33.7,2.7
1.0,1.0,12.0,8.0,19.0,9.0,0.0,3.0,-2.0,42.905,-75.397,1379.7,826.8,296.9,281.1,0.0,9.9,38.6,3.1
1.0,1.0,12.0,8.0,19.0,8.0,0.0,2.0,-3.0,42.936,-75.298,1304.6,834.1,296.5,281.5,0.0,32.8,40.2,3.3
1.0,1.0,12.0,8.0,19.0,7.0,0.0,1.0,-4.0,42.999,-75.193,1243.1,840.6,296.2,281.8,0.0,59.4,39.5,3.3
1.0,1.0,12.0,8.0,19.0,6.0,0.0,0.0,-5.0,43.093,-75.084,1204.4,842.8,296.1,282.0,0.0,86.9,36.0,3.0
1.0,1.0,12.0,8.0,19.0,5.0,0.0,1.0,-6.0,43.191,-75.015,1189.9,842.3,296.1,281.9,0.0,74.5,40.4,3.4
1.0,1.0,12.0,8.0,19.0,4.0,0.0,2.0,-7.0,43.268,-75.008,1184.2,841.6,296.2,281.9,0.0,61.9,43.4,3.6
1.0,1.0,12.0,8.0,19.0,3.0,0.0,3.0,-8.0,43.327,-75.061,1185.2,841.3,296.2,281.9,0.0,51.0,45.7,3.8
1.0,1.0,12.0,8.0,19.0,2.0,0.0,2.0,-9.0,43.381,-75.148,1197.5,840.9,296.2,281.9,0.0,82.9,49.1,4.1
1.0,1.0,12.0,8.0,19.0,1.0,0.0,1.0,-10.0,43.436,-75.245,1229.1,839.0,296.3,281.7,0.0,112.9,50.6,4.2
1.0,1.0,12.0,8.0,19.0,0.0,0.0,0.0,-11.0,43.493,-75.355,1277.2,835.9,296.5,281.6,0.0,140.9,50.0,4.1
1.0,1.0,12.0,8.0,18.0,23.0,0.0,1.0,-12.0,43.549,-75.477,1339.4,831.7,296.6,281.4,0.0,468.5,47.7,3.9
1.0,1.0,12.0,8.0,18.0,22.0,0.0,2.0,-13.0,43.603,-75.606,1419.0,826.2,296.8,281.0,0.0,772.9,43.4,3.5
1.0,1.0,12.0,8.0,18.0,21.0,0.0,3.0,-14.0,43.653,-75.731,1521.9,818.6,297.2,280.6,0.0,1057.5,37.5,2.9
1.0,1.0,12.0,8.0,18.0,20.0,0.0,2.0,-15.0,43.712,-75.856,1619.2,812.7,297.0,279.9,0.0,1129.7,38.6,2.9
1.0,1.0,12.0,8.0,18.0,19.0,0.0,1.0,-16.0,43.793,-75.99,1681.6,811.0,296.5,279.2,0.0,1199.6,40.5,2.9
1.0,1.0,12.0,8.0,18.0,18.0,0.0,0.0,-17.0,43.898,-76.137,1711.4,810.8,295.9,278.6,0.0,1290.0,43.3,3.0
1.0,1.0,12.0,8.0,18.0,17.0,0.0,1.0,-18.0,44.021,-76.3,1741.7,809.5,295.6,278.2,0.0,1088.3,41.3,2.8
1.0,1.0,12.0,8.0,18.0,16.0,0.0,2.0,-19.0,44.164,-76.478,1800.8,802.8,295.5,277.5,0.0,940.4,38.9,2.5
1.0,1.0,12.0,8.0,18.0,15.0,0.0,3.0,-20.0,44.337,-76.672,1893.8,791.3,295.6,276.5,0.0,795.8,33.6,2.0
1.0,1.0,12.0,8.0,18.0,14.0,0.0,2.0,-21.0,44.534,-76.919,2001.2,776.3,296.4,275.6,0.0,691.1,32.0,1.9
1.0,1.0,12.0,8.0,18.0,13.0,0.0,1.0,-22.0,44.759,-77.26,2099.7,759.9,297.3,274.8,0.0,485.2,28.6,1.6
1.0,1.0,12.0,8.0,18.0,12.0,0.0,0.0,-23.0,45.017,-77.709,2185.9,743.5,298.3,274.0,0.0,114.7,22.6,1.2
1.0,1.0,12.0,8.0,18.0,11.0,0.0,1.0,-24.0,45.263,-78.231,2255.6,736.8,298.7,273.7,0.0,87.6,25.5,1.4
1.0,1.0,12.0,8.0,18.0,10.0,0.0,2.0,-25.0,45.462,-78.769,2292.9,733.9,298.8,273.5,0.0,81.0,27.2,1.4
