traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,17.0,11.0,0.0,1.0,0.0,42.82,-75.54,500.0,914.8,301.4,293.8,0.1,225.6,56.5,9.3
1.0,1.0,12.0,8.0,17.0,10.0,0.0,2.0,-1.0,42.627,-76.03,492.8,917.7,301.6,294.2,0.1,205.0,53.8,9.1
1.0,1.0,12.0,8.0,17.0,9.0,0.0,3.0,-2.0,42.412,-76.537,534.1,912.8,301.9,294.2,0.1,189.3,51.6,8.7
1.0,1.0,12.0,8.0,17.0,8.0,0.0,2.0,-3.0,42.192,-77.109,619.4,898.3,302.4,293.3,0.0,228.8,53.6,8.7
1.0,1.0,12.0,8.0,17.0,7.0,0.0,1.0,-4.0,41.954,-77.75,693.1,874.2,302.9,291.5,0.0,404.1,57.3,8.5
1.0,1.0,12.0,8.0,17.0,6.0,0.0,0.0,-5.0,41.692,-78.451,719.7,873.7,303.4,291.9,0.0,449.2,53.9,8.2
1.0,1.0,12.0,8.0,17.0,5.0,0.0,1.0,-6.0,41.413,-79.146,677.8,885.0,303.1,292.7,0.0,341.6,52.8,8.4
1.0,1.0,12.0,8.0,17.0,4.0,0.0,2.0,-7.0,41.121,-79.754,585.3,902.3,302.9,294.1,0.0,263.9,50.6,8.6
1.0,1.0,12.0,8.0,17.0,3.0,0.0,3.0,-8.0,40.813,-80.252,514.7,914.4,302.8,295.1,0.0,191.2,48.5,8.7
1.0,1.0,12.0,8.0,17.0,2.0,0.0,2.0,-9.0,40.497,-80.654,490.5,919.9,303.0,295.8,0.0,186.6,45.6,8.5
1.0,1.0,12.0,8.0,17.0,1.0,0.0,1.0,-10.0,40.18,-80.966,468.9,923.3,303.2,296.3,0.0,196.8,45.3,8.6
1.0,1.0,12.0,8.0,17.0,0.0,0.0,0.0,-11.0,39.864,-81.165,425.8,929.4,303.5,297.2,0.0,184.7,43.8,8.7
1.0,1.0,12.0,8.0,16.0,23.0,0.0,1.0,-12.0,39.593,-81.292,389.0,936.0,303.5,297.8,0.0,807.1,43.0,8.8
1.0,1.0,12.0,8.0,16.0,22.0,0.0,2.0,-13.0,39.387,-81.414,370.5,940.3,303.6,298.3,0.0,1408.4,43.0,9.1
1.0,1.0,12.0,8.0,16.0,21.0,0.0,3.0,-14.0,39.236,-81.538,353.2,944.2,303.8,298.8,0.0,2015.3,43.5,9.4
1.0,1.0,12.0,8.0,16.0,20.0,0.0,2.0,-15.0,39.117,-81.664,338.4,948.1,303.3,298.7,0.0,2032.3,44.2,9.5
1.0,1.0,12.0,8.0,16.0,19.0,0.0,1.0,-16.0,39.012,-81.793,332.6,950.9,302.9,298.6,0.0,2066.3,44.8,9.5
1.0,1.0,12.0,8.0,16.0,18.0,0.0,0.0,-17.0,38.922,-81.924,333.2,951.5,302.6,298.3,0.0,2088.4,45.0,9.4
1.0,1.0,12.0,8.0,16.0,17.0,0.0,1.0,-18.0,38.839,-82.058,333.9,950.9,301.4,297.0,0.0,1597.2,50.7,9.8
1.0,1.0,12.0,8.0,16.0,16.0,0.0,2.0,-19.0,38.759,-82.195,330.6,950.1,300.1,295.8,0.0,1089.5,56.4,10.1
1.0,1.0,12.0,8.0,16.0,15.0,0.0,3.0,-20.0,38.68,-82.335,325.6,949.7,299.0,294.6,0.0,594.7,61.8,10.3
1.0,1.0,12.0,8.0,16.0,14.0,0.0,2.0,-21.0,38.605,-82.485,322.0,949.4,298.6,294.2,0.0,410.7,61.2,10.0
1.0,1.0,12.0,8.0,16.0,13.0,0.0,1.0,-22.0,38.535,-82.65,321.9,949.1,298.4,293.9,0.0,237.9,60.1,9.6
1.0,1.0,12.0,8.0,16.0,12.0,0.0,0.0,-23.0,38.47,-82.836,325.8,948.6,298.2,293.7,0.0,74.8,58.5,9.2
1.0,1.0,12.0,8.0,16.0,11.0,0.0,1.0,-24.0,38.407,-83.019,329.6,947.8,298.6,294.1,0.0,57.6,56.7,9.2
1.0,1.0,12.0,8.0,16.0,10.0,0.0,2.0,-25.0,38.342,-83.165,327.8,947.6,298.9,294.3,0.0,39.4,56.4,9.2
1.0,1.0,12.0,8.0,16.0,9.0,0.0,3.0,-26.0,38.271,-83.273,319.1,948.1,299.1,294.5,0.0,24.9,56.4,9.4
1.0,1.0,12.0,8.0,16.0,8.0,0.0,2.0,-27.0,38.197,-83.353,312.0,949.3,299.3,294.8,0.0,31.4,56.2,9.5
1.0,1.0,12.0,8.0,16.0,7.0,0.0,1.0,-28.0,38.128,-83.417,315.3,949.3,299.5,295.1,0.0,34.2,56.0,9.6
1.0,1.0,12.0,8.0,16.0,6.0,0.0,0.0,-29.0,38.065,-83.464,329.0,948.2,299.8,295.3,0.0,33.9,55.7,9.7
1.0,1.0,12.0,8.0,16.0,5.0,0.0,1.0,-30.0,38.009,-83.481,341.0,946.4,300.1,295.4,0.0,35.1,56.3,9.9
1.0,1.0,12.0,8.0,16.0,4.0,0.0,2.0,-31.0,37.958,-83.456,339.0,945.2,300.3,295.5,0.0,36.2,56.6,10.0
1.0,1.0,12.0,8.0,16.0,3.0,0.0,3.0,-32.0,37.913,-83.39,323.8,945.1,300.5,295.7,0.0,37.4,57.1,10.2
1.0,1.0,12.0,8.0,16.0,2.0,0.0,2.0,-33.0,37.892,-83.307,307.7,945.9,300.7,295.9,0.0,103.0,56.2,10.2
1.0,1.0,12.0,8.0,16.0,1.0,0.0,1.0,-34.0,37.913,-83.228,301.6,946.6,300.9,296.2,0.0,183.0,54.9,10.1
1.0,1.0,12.0,8.0,16.0,0.0,0.0,0.0,-35.0,37.972,-83.156,307.9,947.1,301.2,296.5,0.0,274.1,53.3,10.0
1.0,1.0,12.0,8.0,15.0,23.0,0.0,1.0,-36.0,38.047,-83.099,319.8,946.1,301.1,296.4,0.3,762.9,53.7,10.0
1.0,1.0,12.0,8.0,15.0,22.0,0.0,2.0,-37.0,38.118,-83.069,323.6,945.5,301.1,296.3,0.3,1237.8,53.9,10.0
1.0,1.0,12.0,8.0,15.0,21.0,0.0,3.0,-38.0,38.187,-83.064,317.4,946.0,301.1,296.3,0.2,1721.0,53.6,10.0
1.0,1.0,12.0,8.0,15.0,20.0,0.0,2.0,-39.0,38.262,-83.076,305.3,948.0,300.4,295.9,0.5,1572.8,57.3,10.3
1.0,1.0,12.0,8.0,15.0,19.0,0.0,1.0,-40.0,38.35,-83.098,294.4,950.1,299.8,295.4,0.6,1427.9,61.1,10.7
1.0,1.0,12.0,8.0,15.0,18.0,0.0,0.0,-41.0,38.45,-83.127,288.6,951.6,299.1,294.9,0.6,1288.5,65.2,11.0
1.0,1.0,12.0,8.0,15.0,17.0,0.0,1.0,-42.0,38.545,-83.156,286.1,951.9,298.2,294.0,0.5,1015.5,72.0,11.6
1.0,1.0,12.0,8.0,15.0,16.0,0.0,2.0,-43.0,38.619,-83.181,281.3,952.4,297.3,293.1,0.5,752.5,79.1,12.0
1.0,1.0,12.0,8.0,15.0,15.0,0.0,3.0,-44.0,38.677,-83.204,272.3,953.3,296.3,292.3,0.5,495.3,86.2,12.4
1.0,1.0,12.0,8.0,15.0,14.0,0.0,2.0,-45.0,38.732,-83.223,262.3,954.4,295.9,292.0,0.0,359.9,88.4,12.5
