traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,1.0,17.0,0.0,1.0,0.0,42.82,-75.54,500.0,916.7,299.7,292.3,0.3,734.3,80.3,12.0
1.0,1.0,12.0,8.0,1.0,16.0,0.0,2.0,-1.0,42.803,-75.652,460.1,921.4,299.1,292.1,0.3,616.4,81.3,12.0
1.0,1.0,12.0,8.0,1.0,15.0,0.0,3.0,-2.0,42.795,-75.747,425.8,925.5,298.3,291.8,0.3,493.1,83.4,12.0
1.0,1.0,12.0,8.0,1.0,14.0,0.0,2.0,-3.0,42.794,-75.85,394.7,930.2,297.9,291.8,0.9,386.8,84.6,12.1
1.0,1.0,12.0,8.0,1.0,13.0,0.0,1.0,-4.0,42.801,-75.984,367.7,934.8,297.2,291.5,1.1,267.9,87.0,12.2
1.0,1.0,12.0,8.0,1.0,12.0,0.0,0.0,-5.0,42.815,-76.144,348.7,939.1,296.5,291.2,0.9,143.1,89.9,12.3
1.0,1.0,12.0,8.0,1.0,11.0,0.0,1.0,-6.0,42.823,-76.326,334.4,942.1,296.8,291.8,0.1,136.0,86.9,12.2
1.0,1.0,12.0,8.0,1.0,10.0,0.0,2.0,-7.0,42.814,-76.524,322.1,944.7,297.2,292.4,0.1,122.5,83.4,12.1
1.0,1.0,12.0,8.0,1.0,9.0,0.0,3.0,-8.0,42.79,-76.749,314.1,946.6,297.5,292.9,0.0,102.3,79.5,12.0
1.0,1.0,12.0,8.0,1.0,8.0,0.0,2.0,-9.0,42.746,-77.002,318.1,948.0,298.0,293.4,0.0,106.7,76.8,11.9
1.0,1.0,12.0,8.0,1.0,7.0,0.0,1.0,-10.0,42.684,-77.276,333.9,942.0,298.6,293.5,0.0,105.9,75.5,11.9
1.0,1.0,12.0,8.0,1.0,6.0,0.0,0.0,-11.0,42.607,-77.561,355.2,934.2,299.4,293.6,0.0,100.3,73.1,11.6
1.0,1.0,12.0,8.0,1.0,5.0,0.0,1.0,-12.0,42.508,-77.853,382.9,923.8,300.2,293.5,0.1,116.3,71.4,11.4
1.0,1.0,12.0,8.0,1.0,4.0,0.0,2.0,-13.0,42.382,-78.147,416.6,914.2,301.0,293.4,0.2,130.3,69.4,11.1
1.0,1.0,12.0,8.0,1.0,3.0,0.0,3.0,-14.0,42.232,-78.427,449.3,906.7,301.5,293.1,0.4,134.2,68.4,10.9
1.0,1.0,12.0,8.0,1.0,2.0,0.0,2.0,-15.0,42.073,-78.661,468.9,900.1,301.7,292.8,0.5,158.0,70.7,11.1
1.0,1.0,12.0,8.0,1.0,1.0,0.0,1.0,-16.0,41.911,-78.834,474.2,898.9,301.9,292.9,0.6,181.2,71.5,11.3
1.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,-17.0,41.746,-78.949,472.7,901.6,302.1,293.3,0.8,207.4,70.6,11.5
