traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,3.0,11.0,0.0,1.0,0.0,42.82,-75.54,1000.0,868.5,303.3,291.3,0.0,125.3,59.5,8.8
1.0,1.0,12.0,8.0,3.0,10.0,0.0,2.0,-1.0,42.878,-75.898,952.2,876.1,303.3,292.0,0.0,69.0,57.6,8.9
1.0,1.0,12.0,8.0,3.0,9.0,0.0,3.0,-2.0,42.934,-76.254,860.1,889.0,303.3,293.3,0.0,39.3,54.2,8.9
1.0,1.0,12.0,8.0,3.0,8.0,0.0,2.0,-3.0,42.985,-76.605,768.8,904.0,303.3,294.7,0.1,77.7,50.0,8.8
1.0,1.0,12.0,8.0,3.0,7.0,0.0,1.0,-4.0,43.02,-76.95,714.2,914.9,303.4,295.8,0.0,103.6,46.0,8.5
1.0,1.0,12.0,8.0,3.0,6.0,0.0,0.0,-5.0,43.033,-77.294,698.8,915.5,303.5,296.0,0.0,112.5,45.7,8.6
1.0,1.0,12.0,8.0,3.0,5.0,0.0,1.0,-6.0,43.035,-77.64,705.3,912.2,303.7,295.8,0.0,111.0,43.9,8.2
1.0,1.0,12.0,8.0,3.0,4.0,0.0,2.0,-7.0,43.046,-77.991,721.8,907.9,303.7,295.4,0.0,117.3,42.0,7.7
1.0,1.0,12.0,8.0,3.0,3.0,0.0,3.0,-8.0,43.065,-78.332,731.1,908.6,303.4,295.2,0.0,120.0,43.9,7.9
1.0,1.0,12.0,8.0,3.0,2.0,0.0,2.0,-9.0,43.062,-78.657,724.6,911.1,303.3,295.3,0.0,169.4,45.9,8.3
1.0,1.0,12.0,8.0,3.0,1.0,0.0,1.0,-10.0,43.023,-78.966,709.8,914.7,303.1,295.5,0.0,213.9,47.1,8.6
1.0,1.0,12.0,8.0,3.0,0.0,0.0,0.0,-11.0,42.959,-79.261,696.9,914.2,303.3,295.6,0.0,225.6,48.6,8.9
1.0,1.0,12.0,8.0,2.0,23.0,0.0,1.0,-12.0,42.889,-79.545,706.4,910.3,303.0,294.9,0.0,317.6,51.4,9.1
1.0,1.0,12.0,8.0,2.0,22.0,0.0,2.0,-13.0,42.833,-79.83,734.5,905.8,302.7,294.2,0.0,435.3,55.1,9.4
1.0,1.0,12.0,8.0,2.0,21.0,0.0,3.0,-14.0,42.802,-80.132,765.0,901.5,302.3,293.5,0.0,603.0,58.8,9.6
1.0,1.0,12.0,8.0,2.0,20.0,0.0,2.0,-15.0,42.779,-80.437,774.0,899.4,302.2,293.2,0.0,694.0,59.4,9.6
1.0,1.0,12.0,8.0,2.0,19.0,0.0,1.0,-16.0,42.746,-80.711,765.1,899.6,302.1,293.1,0.0,711.6,58.4,9.4
1.0,1.0,12.0,8.0,2.0,18.0,0.0,0.0,-17.0,42.702,-80.952,751.7,900.8,302.0,293.1,0.0,666.5,56.5,9.0
1.0,1.0,12.0,8.0,2.0,17.0,0.0,1.0,-18.0,42.654,-81.177,746.7,902.8,302.0,293.3,0.0,565.3,52.3,8.4
1.0,1.0,12.0,8.0,2.0,16.0,0.0,2.0,-19.0,42.607,-81.411,754.6,903.8,302.0,293.4,0.0,465.8,48.1,7.8
1.0,1.0,12.0,8.0,2.0,15.0,0.0,3.0,-20.0,42.566,-81.652,772.0,903.7,302.1,293.5,0.0,362.1,43.9,7.2
1.0,1.0,12.0,8.0,2.0,14.0,0.0,2.0,-21.0,42.539,-81.893,795.4,903.3,302.1,293.4,0.0,256.2,43.8,7.1
1.0,1.0,12.0,8.0,2.0,13.0,0.0,1.0,-22.0,42.535,-82.127,826.5,900.4,302.1,293.1,0.0,173.7,44.3,7.1
1.0,1.0,12.0,8.0,2.0,12.0,0.0,0.0,-23.0,42.553,-82.358,872.7,894.5,302.2,292.7,0.0,100.1,43.0,6.8
1.0,1.0,12.0,8.0,2.0,11.0,0.0,1.0,-24.0,42.571,-82.57,918.6,888.1,302.6,292.5,0.0,98.3,43.2,6.7
1.0,1.0,12.0,8.0,2.0,10.0,0.0,2.0,-25.0,42.562,-82.746,937.2,884.9,302.6,292.2,0.0,93.4,45.4,7.0
