traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,15.0,11.0,0.0,1.0,0.0,42.82,-75.54,500.0,916.7,296.5,289.2,0.2,94.1,83.4,10.3
1.0,1.0,12.0,8.0,15.0,10.0,0.0,2.0,-1.0,42.866,-75.645,430.7,925.5,296.2,289.8,0.2,69.7,85.5,10.8
1.0,1.0,12.0,8.0,15.0,9.0,0.0,3.0,-2.0,42.903,-75.73,341.4,936.2,295.8,290.2,0.2,45.8,88.6,11.4
1.0,1.0,12.0,8.0,15.0,8.0,0.0,2.0,-3.0,42.936,-75.794,243.6,947.9,295.2,290.7,0.4,42.1,90.0,11.8
1.0,1.0,12.0,8.0,15.0,7.0,0.0,1.0,-4.0,42.966,-75.84,152.7,958.7,294.7,291.1,0.4,34.8,90.9,12.1
1.0,1.0,12.0,8.0,15.0,6.0,0.0,0.0,-5.0,42.991,-75.873,74.9,967.9,294.1,291.4,0.5,25.0,91.8,12.3
1.0,1.0,12.0,8.0,15.0,5.0,0.0,1.0,-6.0,43.005,-75.903,25.1,974.6,292.5,290.3,0.3,28.6,91.3,11.3
1.0,1.0,12.0,8.0,15.0,4.0,0.0,2.0,-7.0,43.008,-75.951,0.0,977.5,291.9,290.0,0.3,30.7,90.3,11.0
1.0,1.0,12.0,8.0,15.0,3.0,0.0,3.0,-8.0,43.002,-76.02,0.0,978.5,292.2,290.4,0.3,31.9,89.0,11.0
1.0,1.0,12.0,8.0,15.0,2.0,0.0,2.0,-9.0,42.991,-76.096,0.0,979.5,292.5,290.7,1.3,34.1,87.4,11.1
1.0,1.0,12.0,8.0,15.0,1.0,0.0,1.0,-10.0,42.98,-76.162,0.0,980.3,292.8,291.2,1.3,45.7,86.0,11.2
1.0,1.0,12.0,8.0,15.0,0.0,0.0,0.0,-11.0,42.97,-76.219,0.0,980.9,293.3,291.6,1.3,64.6,84.8,11.4
1.0,1.0,12.0,8.0,14.0,23.0,0.0,1.0,-12.0,42.96,-76.267,0.0,981.1,295.1,293.5,1.0,350.3,79.4,12.0
1.0,1.0,12.0,8.0,14.0,22.0,0.0,2.0,-13.0,42.946,-76.305,0.0,981.0,297.1,295.5,1.0,626.3,73.9,12.6
1.0,1.0,12.0,8.0,14.0,21.0,0.0,3.0,-14.0,42.927,-76.335,0.0,980.8,299.1,297.5,0.9,895.9,68.3,13.2
1.0,1.0,12.0,8.0,14.0,20.0,0.0,2.0,-15.0,42.906,-76.359,0.0,981.2,299.4,297.8,0.0,967.6,66.5,13.0
1.0,1.0,12.0,8.0,14.0,19.0,0.0,1.0,-16.0,42.888,-76.378,0.0,981.5,299.7,298.1,0.0,1039.2,64.7,12.9
1.0,1.0,12.0,8.0,14.0,18.0,0.0,0.0,-17.0,42.871,-76.393,0.0,981.8,300.0,298.4,0.0,1111.7,62.9,12.8
