traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,13.0,23.0,0.0,1.0,0.0,42.82,-75.54,1000.0,867.5,300.0,288.0,0.0,480.7,63.8,7.7
1.0,1.0,12.0,8.0,13.0,22.0,0.0,2.0,-1.0,42.893,-75.751,1067.7,862.9,299.8,287.4,0.0,792.0,65.2,7.6
1.0,1.0,12.0,8.0,13.0,21.0,0.0,3.0,-2.0,42.964,-75.997,1135.1,858.2,299.6,286.8,0.0,1010.2,63.8,7.2
1.0,1.0,12.0,8.0,13.0,20.0,0.0,2.0,-3.0,43.041,-76.259,1205.8,855.6,299.3,286.2,0.0,1105.0,69.0,7.5
1.0,1.0,12.0,8.0,13.0,19.0,0.0,1.0,-4.0,43.123,-76.517,1278.4,852.7,299.0,285.7,0.0,1266.9,72.1,7.6
1.0,1.0,12.0,8.0,13.0,18.0,0.0,0.0,-5.0,43.215,-76.78,1356.1,849.1,298.8,285.1,0.0,1439.0,73.2,7.4
1.0,1.0,12.0,8.0,13.0,17.0,0.0,1.0,-6.0,43.321,-77.06,1436.1,843.6,298.8,284.6,0.1,1194.9,75.4,7.5
1.0,1.0,12.0,8.0,13.0,16.0,0.0,2.0,-7.0,43.44,-77.357,1491.3,837.0,298.8,284.0,0.0,965.9,78.4,7.5
1.0,1.0,12.0,8.0,13.0,15.0,0.0,3.0,-8.0,43.566,-77.673,1522.0,833.1,298.9,283.6,0.0,701.8,80.4,7.6
1.0,1.0,12.0,8.0,13.0,14.0,0.0,2.0,-9.0,43.693,-78.011,1554.1,829.9,298.8,283.3,0.0,448.1,83.0,7.7
1.0,1.0,12.0,8.0,13.0,13.0,0.0,1.0,-10.0,43.802,-78.359,1584.4,825.9,298.7,282.8,0.0,256.4,85.0,7.6
1.0,1.0,12.0,8.0,13.0,12.0,0.0,0.0,-11.0,43.893,-78.704,1600.7,822.2,298.6,282.4,0.0,129.9,88.7,7.8
1.0,1.0,12.0,8.0,13.0,11.0,0.0,1.0,-12.0,43.971,-79.037,1600.9,818.5,298.9,282.2,0.0,100.4,87.0,7.6
1.0,1.0,12.0,8.0,13.0,10.0,0.0,2.0,-13.0,44.043,-79.363,1582.3,815.4,299.2,282.2,0.0,111.9,83.3,7.3
1.0,1.0,12.0,8.0,13.0,9.0,0.0,3.0,-14.0,44.113,-79.694,1551.3,814.7,299.4,282.3,0.0,137.5,81.4,7.2
1.0,1.0,12.0,8.0,13.0,8.0,0.0,2.0,-15.0,44.19,-80.019,1525.7,815.5,299.4,282.4,0.0,164.4,81.4,7.2
1.0,1.0,12.0,8.0,13.0,7.0,0.0,1.0,-16.0,44.277,-80.319,1523.3,817.2,299.2,282.4,0.0,188.2,81.7,7.2
1.0,1.0,12.0,8.0,13.0,6.0,0.0,0.0,-17.0,44.37,-80.592,1547.1,816.5,299.2,282.4,0.0,226.9,83.2,7.3
1.0,1.0,12.0,8.0,13.0,5.0,0.0,1.0,-18.0,44.474,-80.83,1577.4,815.0,299.4,282.4,0.0,244.8,83.1,7.3
1.0,1.0,12.0,8.0,13.0,4.0,0.0,2.0,-19.0,44.606,-81.027,1586.6,816.2,299.4,282.5,0.0,255.1,83.9,7.5
1.0,1.0,12.0,8.0,13.0,3.0,0.0,3.0,-20.0,44.77,-81.177,1559.4,822.1,299.4,283.1,0.0,266.2,83.1,7.6
1.0,1.0,12.0,8.0,13.0,2.0,0.0,2.0,-21.0,44.95,-81.317,1509.7,829.8,299.2,283.6,0.0,314.0,81.0,7.7
1.0,1.0,12.0,8.0,13.0,1.0,0.0,1.0,-22.0,45.133,-81.491,1470.9,834.2,299.1,284.0,0.0,299.1,78.5,7.6
1.0,1.0,12.0,8.0,13.0,0.0,0.0,0.0,-23.0,45.331,-81.696,1442.1,836.7,299.2,284.3,0.0,262.6,77.0,7.5
1.0,1.0,12.0,8.0,12.0,23.0,0.0,1.0,-24.0,45.543,-81.921,1429.7,836.5,299.1,284.2,0.0,428.6,78.1,7.6
1.0,1.0,12.0,8.0,12.0,22.0,0.0,2.0,-25.0,45.759,-82.145,1445.6,833.7,299.0,283.8,0.0,623.0,81.6,7.8
1.0,1.0,12.0,8.0,12.0,21.0,0.0,3.0,-26.0,45.979,-82.36,1487.6,829.1,298.9,283.3,0.0,747.6,85.6,7.9
1.0,1.0,12.0,8.0,12.0,20.0,0.0,2.0,-27.0,46.193,-82.546,1538.7,820.5,299.1,282.7,0.0,778.7,85.3,7.6
1.0,1.0,12.0,8.0,12.0,19.0,0.0,1.0,-28.0,46.395,-82.689,1577.5,812.2,299.2,281.9,0.0,882.4,86.1,7.4
1.0,1.0,12.0,8.0,12.0,18.0,0.0,0.0,-29.0,46.595,-82.785,1594.9,805.6,299.2,281.2,0.0,1010.2,87.1,7.2
1.0,1.0,12.0,8.0,12.0,17.0,0.0,1.0,-30.0,46.812,-82.834,1597.5,799.2,299.4,280.8,0.0,1019.5,89.3,7.2
1.0,1.0,12.0,8.0,12.0,16.0,0.0,2.0,-31.0,47.06,-82.824,1599.1,793.7,299.6,280.4,0.0,881.5,90.6,7.2
1.0,1.0,12.0,8.0,12.0,15.0,0.0,3.0,-32.0,47.335,-82.763,1608.7,793.5,299.5,280.3,0.0,666.9,88.1,7.0
1.0,1.0,12.0,8.0,12.0,14.0,0.0,2.0,-33.0,47.626,-82.673,1614.1,794.4,299.4,280.3,0.1,576.2,86.8,6.8
1.0,1.0,12.0,8.0,12.0,13.0,0.0,1.0,-34.0,47.927,-82.564,1607.7,796.6,299.1,280.3,0.1,428.6,87.9,6.9
1.0,1.0,12.0,8.0,12.0,12.0,0.0,0.0,-35.0,48.238,-82.43,1594.5,801.3,298.9,280.6,0.1,255.5,86.8,6.9
1.0,1.0,12.0,8.0,12.0,11.0,0.0,1.0,-36.0,48.548,-82.268,1581.7,805.8,298.6,280.7,0.0,207.0,85.4,6.8
1.0,1.0,12.0,8.0,12.0,10.0,0.0,2.0,-37.0,48.854,-82.071,1559.2,811.1,298.2,280.8,0.0,154.9,87.9,7.0
1.0,1.0,12.0,8.0,12.0,9.0,0.0,3.0,-38.0,49.147,-81.84,1511.5,819.2,297.8,281.3,0.0,119.3,88.1,7.2
1.0,1.0,12.0,8.0,12.0,8.0,0.0,2.0,-39.0,49.409,-81.576,1459.9,827.8,297.8,282.1,0.2,131.4,83.4,7.1
1.0,1.0,12.0,8.0,12.0,7.0,0.0,1.0,-40.0,49.643,-81.259,1427.6,833.4,297.7,282.6,0.2,130.8,80.2,7.0
1.0,1.0,12.0,8.0,12.0,6.0,0.0,0.0,-41.0,49.861,-80.864,1416.7,834.8,297.7,282.7,0.1,117.9,78.2,6.9
1.0,1.0,12.0,8.0,12.0,5.0,0.0,1.0,-42.0,50.057,-80.415,1428.0,831.4,297.8,282.4,0.0,100.8,78.6,6.8
1.0,1.0,12.0,8.0,12.0,4.0,0.0,2.0,-43.0,50.229,-79.944,1446.9,830.6,297.8,282.4,0.0,93.8,76.9,6.7
1.0,1.0,12.0,8.0,12.0,3.0,0.0,3.0,-44.0,50.367,-79.47,1458.3,835.4,297.7,282.8,0.1,103.4,77.0,6.8
1.0,1.0,12.0,8.0,12.0,2.0,0.0,2.0,-45.0,50.47,-78.998,1442.9,840.9,297.7,283.3,0.0,135.1,75.0,6.9
1.0,1.0,12.0,8.0,12.0,1.0,0.0,1.0,-46.0,50.544,-78.527,1404.4,843.0,297.9,283.7,0.0,180.9,73.7,6.9
1.0,1.0,12.0,8.0,12.0,0.0,0.0,0.0,-47.0,50.6,-78.052,1370.5,844.0,297.9,283.8,0.0,225.4,71.0,6.7
1.0,1.0,12.0,8.0,11.0,23.0,0.0,1.0,-48.0,50.631,-77.586,1355.6,842.8,297.9,283.6,0.3,625.2,74.1,6.9
1.0,1.0,12.0,8.0,11.0,22.0,0.0,2.0,-49.0,50.622,-77.137,1347.4,840.7,297.7,283.3,0.5,971.9,77.9,7.1
1.0,1.0,12.0,8.0,11.0,21.0,0.0,3.0,-50.0,50.58,-76.699,1321.3,840.8,297.6,283.2,0.7,1232.5,80.7,7.3
1.0,1.0,12.0,8.0,11.0,20.0,0.0,2.0,-51.0,50.513,-76.259,1293.8,841.2,297.5,283.1,0.0,1164.0,80.5,7.2
1.0,1.0,12.0,8.0,11.0,19.0,0.0,1.0,-52.0,50.431,-75.809,1302.5,838.1,297.4,282.7,0.0,1141.9,80.5,7.1
1.0,1.0,12.0,8.0,11.0,18.0,0.0,0.0,-53.0,50.345,-75.35,1349.3,831.3,297.4,282.0,0.0,1139.8,80.2,6.8
1.0,1.0,12.0,8.0,11.0,17.0,0.0,1.0,-54.0,50.247,-74.867,1392.0,824.8,297.4,281.5,0.0,1115.0,80.0,6.6
1.0,1.0,12.0,8.0,11.0,16.0,0.0,2.0,-55.0,50.133,-74.351,1414.2,819.6,297.6,281.1,0.0,1104.5,81.9,6.6
1.0,1.0,12.0,8.0,11.0,15.0,0.0,3.0,-56.0,49.998,-73.807,1429.0,815.1,297.7,280.8,0.0,1129.2,87.3,6.9
1.0,1.0,12.0,8.0,11.0,14.0,0.0,2.0,-57.0,49.854,-73.262,1438.7,814.1,297.9,280.9,0.0,843.8,85.0,6.8
1.0,1.0,12.0,8.0,11.0,13.0,0.0,1.0,-58.0,49.717,-72.744,1454.8,814.8,298.0,281.0,0.0,639.7,81.9,6.6
1.0,1.0,12.0,8.0,11.0,12.0,0.0,0.0,-59.0,49.59,-72.251,1487.0,815.1,298.1,281.1,0.1,491.1,79.6,6.5
1.0,1.0,12.0,8.0,11.0,11.0,0.0,1.0,-60.0,49.475,-71.81,1522.9,813.4,298.3,281.2,0.2,403.6,81.4,6.7
1.0,1.0,12.0,8.0,11.0,10.0,0.0,2.0,-61.0,49.371,-71.439,1543.6,808.2,298.7,281.1,0.3,366.5,82.0,6.7
1.0,1.0,12.0,8.0,11.0,9.0,0.0,3.0,-62.0,49.284,-71.13,1553.2,802.4,299.2,280.9,0.3,380.7,81.9,6.7
1.0,1.0,12.0,8.0,11.0,8.0,0.0,2.0,-63.0,49.206,-70.865,1559.9,798.1,299.4,280.7,0.0,386.3,83.0,6.7
1.0,1.0,12.0,8.0,11.0,7.0,0.0,1.0,-64.0,49.123,-70.628,1572.0,795.2,299.5,280.5,0.0,372.6,84.8,6.8
1.0,1.0,12.0,8.0,11.0,6.0,0.0,0.0,-65.0,49.036,-70.42,1603.7,790.9,299.7,280.2,0.0,362.0,86.7,6.8
1.0,1.0,12.0,8.0,11.0,5.0,0.0,1.0,-66.0,48.937,-70.227,1644.1,787.6,300.0,280.2,0.0,361.5,87.3,6.9
1.0,1.0,12.0,8.0,11.0,4.0,0.0,2.0,-67.0,48.822,-70.03,1664.9,788.5,300.1,280.3,0.1,347.7,87.7,7.0
1.0,1.0,12.0,8.0,11.0,3.0,0.0,3.0,-68.0,48.698,-69.836,1670.6,795.5,299.8,280.8,0.3,312.4,88.2,7.2
1.0,1.0,12.0,8.0,11.0,2.0,0.0,2.0,-69.0,48.572,-69.66,1653.6,803.4,299.3,281.1,0.8,290.9,88.2,7.3
1.0,1.0,12.0,8.0,11.0,1.0,0.0,1.0,-70.0,48.436,-69.502,1587.9,814.4,298.6,281.6,0.9,290.4,89.7,7.5
1.0,1.0,12.0,8.0,11.0,0.0,0.0,0.0,-71.0,48.286,-69.353,1470.6,829.2,297.8,282.2,0.9,314.1,92.5,8.0
1.0,1.0,12.0,8.0,10.0,23.0,0.0,1.0,-72.0,48.13,-69.17,1353.9,843.2,297.0,282.9,1.1,365.6,94.6,8.4
