traj_id,traj_num,year,month,day,hour,step,timestep,hour_back,lat,lon,alt,pressure,theta,air_temp,rainfall,mixdepth,relhum,spchumid
1.0,1.0,12.0,8.0,5.0,17.0,0.0,1.0,0.0,42.82,-75.54,1500.0,819.9,306.4,289.5,0.8,1353.0,80.6,11.3
1.0,1.0,12.0,8.0,5.0,16.0,0.0,2.0,-1.0,42.519,-76.15,1524.4,819.3,306.6,289.6,0.5,1197.0,78.6,11.1
1.0,1.0,12.0,8.0,5.0,15.0,0.0,3.0,-2.0,42.214,-76.804,1616.6,807.2,307.1,288.8,0.2,1120.4,77.4,10.5
1.0,1.0,12.0,8.0,5.0,14.0,0.0,2.0,-3.0,41.93,-77.491,1731.8,784.0,308.1,287.3,0.0,812.9,78.5,10.0
1.0,1.0,12.0,8.0,5.0,13.0,0.0,1.0,-4.0,41.671,-78.191,1771.4,776.2,308.3,286.7,0.0,656.6,80.6,10.0
1.0,1.0,12.0,8.0,5.0,12.0,0.0,0.0,-5.0,41.42,-78.89,1687.9,789.4,307.7,287.6,0.6,596.3,80.4,10.3
1.0,1.0,12.0,8.0,5.0,11.0,0.0,1.0,-6.0,41.162,-79.573,1526.7,811.3,307.1,289.3,0.4,574.2,80.2,11.2
1.0,1.0,12.0,8.0,5.0,10.0,0.0,2.0,-7.0,40.869,-80.249,1366.9,831.3,306.6,290.8,0.5,556.9,80.6,12.1
1.0,1.0,12.0,8.0,5.0,9.0,0.0,3.0,-8.0,40.529,-80.955,1260.8,845.0,306.2,291.8,0.6,568.2,80.4,12.6
1.0,1.0,12.0,8.0,5.0,8.0,0.0,2.0,-9.0,40.202,-81.646,1212.7,853.8,306.0,292.5,0.3,487.5,79.2,12.9
1.0,1.0,12.0,8.0,5.0,7.0,0.0,1.0,-10.0,39.91,-82.265,1168.7,862.3,306.0,293.3,0.2,414.2,77.0,13.0
1.0,1.0,12.0,8.0,5.0,6.0,0.0,0.0,-11.0,39.616,-82.816,1091.8,871.1,305.9,294.0,0.8,361.1,75.3,13.2
1.0,1.0,12.0,8.0,5.0,5.0,0.0,1.0,-12.0,39.322,-83.339,1002.2,879.6,305.6,294.6,0.6,379.8,76.1,13.7
1.0,1.0,12.0,8.0,5.0,4.0,0.0,2.0,-13.0,39.016,-83.859,911.7,888.7,305.2,295.0,0.1,423.6,79.6,14.6
1.0,1.0,12.0,8.0,5.0,3.0,0.0,3.0,-14.0,38.678,-84.34,836.4,896.5,304.8,295.4,0.8,437.0,80.3,14.9
1.0,1.0,12.0,8.0,5.0,2.0,0.0,2.0,-15.0,38.331,-84.755,770.1,905.0,304.9,296.3,0.0,466.6,76.5,14.8
1.0,1.0,12.0,8.0,5.0,1.0,0.0,1.0,-16.0,37.987,-85.124,702.0,914.5,304.8,297.1,0.4,509.6,74.7,15.1
1.0,1.0,12.0,8.0,5.0,0.0,0.0,0.0,-17.0,37.658,-85.459,666.3,918.0,304.6,297.3,1.0,468.7,76.2,15.5
1.0,1.0,12.0,8.0,4.0,23.0,0.0,1.0,-18.0,37.351,-85.766,650.3,919.2,304.9,297.6,0.8,681.5,73.1,15.1
1.0,1.0,12.0,8.0,4.0,22.0,0.0,2.0,-19.0,37.055,-86.046,611.2,923.3,305.0,298.1,1.1,887.4,70.6,15.0
1.0,1.0,12.0,8.0,4.0,21.0,0.0,3.0,-20.0,36.784,-86.317,576.6,927.8,305.1,298.6,1.5,1149.4,70.9,15.4
1.0,1.0,12.0,8.0,4.0,20.0,0.0,2.0,-21.0,36.541,-86.559,576.9,928.8,305.1,298.7,0.2,1261.2,72.2,15.8
1.0,1.0,12.0,8.0,4.0,19.0,0.0,1.0,-22.0,36.31,-86.744,592.4,927.4,305.0,298.5,0.4,1348.5,74.1,16.0
1.0,1.0,12.0,8.0,4.0,18.0,0.0,0.0,-23.0,36.088,-86.881,616.0,924.7,304.7,297.9,0.6,1382.7,77.7,16.3
1.0,1.0,12.0,8.0,4.0,17.0,0.0,1.0,-24.0,35.88,-87.013,635.4,922.0,304.8,297.8,0.4,1085.8,74.8,15.6
